Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0071174;0;0;0;0;90;0;0;0;0;-1;-1
0,3404507;0;0;0;0;90;0;0;0;0;-1;-1
0,3670456;0;0;0;0;90;0;0;0;0;-1;-1
0,3806316;0;0;0;0;90;0;0;0;0;-1;-1
0,3907823;0;0;0;0;90;0;0;0;0;-1;-1
0,4068572;0;0;0;0;90;0;0;0;0;-1;-1
0,4196586;0;0;0;0;90;0;0;0;0;-1;-1
0,429459;0;0;0;0;90;0;0;0;0;-1;-1
0,4416432;0;0;0;0;90;0;0;0;0;-1;-1
0,4539347;0;0;0;0;90;0;0;0;0;-1;-1
0,4646055;0;0;0;0;90;0;0;0;0;-1;-1
0,4760602;0;0;0;0;90;0;0;0;0;-1;-1
0,488656;0;0;0;0;90;0;0;0;0;-1;-1
0,5017409;0;0;0;0;90;0;0;0;0;-1;-1
0,5154794;0;0;0;0;90;0;0;0;0;-1;-1
0,5272488;0;0;0;0;90;0;0;0;0;-1;-1
0,5385186;0;0;0;0;90;0;0;0;0;-1;-1
0,5476213;0;0;0;0;90;0;0;0;0;-1;-1
0,5594565;0;0;0;0;90;0;0;0;0;-1;-1
0,5700722;0;0;0;0;90;0;0;0;0;-1;-1
0,5816597;0;0;0;0;90;0;0;0;0;-1;-1
0,5923634;0;0;0;0;90;0;0;0;0;-1;-1
0,6035731;0;0;0;0;90;0;0;0;0;-1;-1
0,6162277;0;0;0;0;90;0;0;0;0;-1;-1
0,6278896;0;0;0;0;90;0;0;0;0;-1;-1
0,6415931;0;0;0;0;90;0;0;0;0;-1;-1
0,6529838;0;0;0;0;90;0;0;0;0;-1;-1
0,6636918;0;0;0;0;90;0;0;0;0;-1;-1
0,6738899;0;0;0;0;90;0;0;0;0;-1;-1
0,6855803;0;0;0;0;90;0;0;0;0;-1;-1
0,6989443;0;0;0;0;90;0;0;0;0;-1;-1
0,7082934;0;0;0;0;90;0;0;0;0;-1;-1
0,7197388;0;0;0;0;90;0;0;0;0;-1;-1
0,733049;0;0;0;0;90;0;0;0;0;-1;-1
0,7420654;0;0;0;0;90;0;0;0;0;-1;-1
0,7540425;0;0;0;0;90;0;0;0;0;-1;-1
0,7644436;0;0;0;0;90;0;0;0;0;-1;-1
0,7780727;0;0;0;0;90;0;0;0;0;-1;-1
0,786937;0;0;0;0;90;0;0;0;0;-1;-1
0,7957978;0;0;0;0;90;0;0;0;0;-1;-1
0,8049355;0;0;0;0;90;0;0;0;0;-1;-1
0,8176344;0;0;0;0;90;0;0;0;0;-1;-1
